,index,PDP,PDP 95CI,RR,RR 95CI
79,17.011329010101008,-0.0006703837699921743,[-0.0727573   0.07141653],0.9993298408870024,[0.92982647 1.0740285 ]
80,17.21892945959596,-0.05060330559957618,[-0.12652664  0.02532003],0.9506557155407466,[0.88115068 1.0256433 ]
81,17.42652990909091,-0.0800260492241954,[-1.60050023e-01 -2.07542696e-06],0.9230923002351634,[0.85210116 0.99999792]
82,17.634130358585857,-0.07936817413645939,[-0.16094104  0.00220469],0.9236997794639848,[0.85134227 1.00220712]
83,17.841730808080808,-0.04847152517007128,[-0.12994594  0.03300289],0.9526844664477705,[0.8781429  1.03355353]
84,18.049331257575755,0.0026589753498873422,[-0.08066451  0.08598246],1.0026625135601526,[0.92250313 1.08978721]
85,18.256931707070706,0.06351302423263255,[-0.02486431  0.15189036],1.06557336398647,[0.97544226 1.16403261]
86,18.464532156565657,0.1235803182873791,[0.02919535 0.21796529],1.1315408843183037,[1.02962571 1.2435439 ]
87,18.672132606060604,0.17235055432334115,[0.0751064 0.2695947],1.1880942517974784,[1.07799885 1.30943364]
88,18.879733055555555,0.20010184382526122,[0.10663079 0.2935729 ],1.2215271568237558,[1.11252342 1.34121095]
89,19.087333505050506,0.2069618544196034,[0.12234575 0.29157796],1.2299356542765278,[1.13014478 1.33853798]
90,19.294933954545453,0.19975355882484125,[0.1236064  0.27590072],1.2211017913159412,[1.1315704  1.31771703]
91,19.502534404040404,0.1854278768442816,[0.11241406 0.25844169],1.2037333795943195,[1.11897609 1.29491065]
92,19.710134853535354,0.17093572828123163,[0.09548047 0.24639099],1.1864144936725267,[1.10018734 1.2793997 ]
93,19.9177353030303,0.1632280329389984,[0.08488865 0.24156742],1.1773051234288299,[1.08859584 1.27324329]
94,20.125335752525253,0.16813320047347238,[0.09211238 0.24415402],1.1830941888589501,[1.09648804 1.27654093]
95,20.3329362020202,0.183782837179161,[0.11458292 0.25298275],1.2017548182907605,[1.12140563 1.28786106]
96,20.54053665151515,0.20508010544262414,[0.142374   0.26778621],1.2276234003403856,[1.1530078  1.30706767]
97,20.7481371010101,0.22691712254328547,[0.16547076 0.28836349],1.254725875141604,[1.17994846 1.3342422 ]
98,20.95573755050505,0.24418600576056862,[0.1780941  0.31027791],1.2765817599683356,[1.19493776 1.36380407]
99,21.163338,0.25177887237389823,[0.17967882 0.32387892],1.2863115668106633,[1.19683291 1.38247991]
