,index,PDP,PDP 95CI,RR,RR 95CI
65,83.43486656565656,0.34642612533479217,[0.24527961 0.44757264],1.4140050308235708,[1.2779786  1.56450995]
66,83.64589666666666,0.2747335679161577,[0.18293518 0.36653196],1.3161799555799845,[1.20073657 1.4427225 ]
67,83.85692676767677,0.2097498873645998,[0.12322589 0.29627388],1.2333695400699014,[1.13113991 1.34483844]
68,84.06795686868686,0.16117144349011742,[0.07366386 0.24867903],1.1748863781693817,[1.07644491 1.28233037]
69,84.27898696969697,0.13869459610269674,[0.04567774 0.23171145],1.1487732066098113,[1.04673703 1.26075589]
70,84.49001707070707,0.15200844155506357,[0.05236294 0.25165394],1.1641700637963301,[1.05375812 1.28615088]
71,84.70104717171716,0.20460362335444116,[0.09802404 0.31118321],1.2270385991138082,[1.1029893  1.36503929]
72,84.91207727272727,0.28247674817972773,[0.16608262 0.39887088],1.3264109332695588,[1.18067064 1.49014119]
73,85.12310737373737,0.3685601516751553,[0.23884258 0.49827773],1.4456515963786454,[1.26977863 1.64588416]
74,85.33413747474748,0.44578616948497635,[0.30187371 0.58969863],1.5617174879728382,[1.35239042 1.80344483]
75,85.54516757575757,0.49708713725342285,[0.34254728 0.65162699],1.6439257596546872,[1.40853095 1.91865994]
76,85.75619767676767,0.5055352178565249,[0.34852539 0.66254505],1.6578726060702578,[1.41697651 1.93972275]
77,85.96722777777778,0.46555430815516413,[0.31551442 0.6155942 ],1.5928968999595097,[1.37096438 1.85075598]
78,86.17825787878787,0.3911183892488505,[0.25338671 0.52885007],1.4786335573674634,[1.28838141 1.69697978]
79,86.38928797979798,0.2981344138892104,[0.17299645 0.42327237],1.3473428773050529,[1.18886189 1.52695014]
80,86.60031808080808,0.20250933482789182,[0.08616398 0.31885469],1.2244715152994192,[1.08998505 1.37555143]
81,86.81134818181818,0.1201501048165236,[0.00782851 0.2324717 ],1.1276661069901213,[1.00785924 1.26171473]
82,87.02237828282827,0.06653756929762153,[-0.04365277  0.17672791],1.068801117428181,[0.9572863  1.19330636]
83,87.23340838383838,0.04585323985450106,[-0.06084088  0.15254736],1.0469207534397125,[0.94097296 1.16479762]
84,87.44443848484848,0.05007797738359284,[-0.05129972  0.15145568],1.0513530749417617,[0.94999389 1.16352673]
85,87.65546858585859,0.07058593921033268,[-0.02443085  0.16560273],1.073136789996286,[0.97586517 1.18010419]
86,87.86649868686868,0.09875128266015426,[0.01040884 0.18709372],1.103791733271956,[1.0104632  1.20574029]
87,88.07752878787878,0.1259481650584942,[0.044319   0.20757733],1.134223374356984,[1.04531576 1.23069288]
88,88.28855888888889,0.1440122050806991,[0.06849636 0.21952805],1.1548982040646747,[1.07089673 1.24548878]
89,88.49958898989898,0.15054399459992443,[0.07766848 0.22341951],1.1624664462243879,[1.0807643 1.250345 ]
90,88.71061909090909,0.147062906584763,[0.07007543 0.22405038],1.1584268334136056,[1.07258909 1.25113405]
91,88.92164919191919,0.13516320179612912,[0.04760226 0.22272415],1.1447235900533548,[1.04875344 1.24947585]
92,89.13267929292928,0.1164391409949365,[0.01559166 0.21728662],1.1234891339556696,[1.01571385 1.24270023]
93,89.34370939393939,0.09248498494209705,[-0.01995495  0.20492492],1.096896671469619,[0.98024283 1.2274329 ]
94,89.55473949494949,0.06493239268533735,[-0.0540794   0.18394418],1.0670868790670391,[0.94735689 1.20194873]
95,89.7657695959596,0.03566945503852964,[-0.08469444  0.15603335],1.0363132417503422,[0.91879299 1.16886518]
96,89.97679969696969,0.006691823777471952,[-0.11104448  0.12442813],1.0067142640577473,[0.89489894 1.13250062]
97,90.18782979797979,-0.020004481335986188,[-0.13234785  0.09233889],0.9801942807170093,[0.87603621 1.09673643]
98,90.3988598989899,-0.042423440539994445,[-0.14744157  0.06259469],0.9584638421862648,[0.86291286 1.06459526]
99,90.60989,-0.05856903407269803,[-0.15456645  0.03742838],0.9431131312118537,[0.85678656 1.03813764]
