,index,PDP,PDP 95CI,RR,RR 95CI
58,15.883457734343434,0.14105966808439688,[0.05733232 0.22478702],1.1514933533375549,[1.05900768 1.25205602]
59,16.10864583838384,0.144689411024636,[0.06397773 0.2254011 ],1.1556805728756139,[1.06606865 1.25282512]
60,16.333833942424242,0.16103384729697276,[0.08679748 0.23527022],1.1747247293977507,[1.09067577 1.26525061]
61,16.559022046464648,0.18706031838413562,[0.12013885 0.25398179],1.2057000087328942,[1.12765342 1.28914832]
62,16.78421015050505,0.21971978717118715,[0.158434   0.28100557],1.2457276128177084,[1.17167459 1.32446098]
63,17.009398254545456,0.25596321654319115,[0.19785935 0.31406708],1.2917052136829028,[1.21879096 1.36898157]
64,17.234586358585858,0.29274156938521007,[0.23709901 0.34838413],1.3400964237350663,[1.26756661 1.41677637]
65,17.459774462626264,0.3270457765986752,[0.27540986 0.37868169],1.3868649616880064,[1.31707038 1.46035812]
66,17.684962566666666,0.35605756367096114,[0.30864335 0.40347178],1.4276897289603034,[1.36157668 1.49701298]
67,17.910150670707072,0.37701552464398264,[0.33084015 0.4231909 ],1.4579269429922785,[1.39213724 1.52682574]
68,18.135338774747474,0.3871582633174696,[0.33801309 0.43630344],1.4727895613913442,[1.40215885 1.54697814]
69,18.36052687878788,0.3837243834911527,[0.32978738 0.43766139],1.467740852319188,[1.39067241 1.54908028]
70,18.585714982828282,0.36395524322352174,[0.30704604 0.42086445],1.4390098072764406,[1.35940355 1.52327778]
71,18.810903086868688,0.327442616141636,[0.27091315 0.38397208],1.3874154337628704,[1.31116119 1.46810445]
72,19.036091190909094,0.2804119080939146,[0.22516557 0.33565824],1.32367493247843,[1.25253009 1.39886087]
73,19.261279294949496,0.230250477842784,[0.17443443 0.28606653],1.2589153008299367,[1.19057267 1.33118101]
74,19.4864673989899,0.18434568415066735,[0.1256355  0.24305587],1.2024314127424356,[1.1338688  1.27513986]
75,19.711655503030304,0.15008488577999304,[0.08835402 0.21181575],1.161932870120172,[1.09237478 1.23592015]
76,19.93684360707071,0.13478445049624624,[0.07301633 0.19655257],1.144290106602008,[1.0757481  1.21719931]
77,20.162031711111112,0.1399974129694756,[0.08189081 0.19810401],1.1502708230676475,[1.0853373  1.21908919]
78,20.387219815151518,0.1573511306418032,[0.10337114 0.21133112],1.1704065073461474,[1.1089029  1.23532132]
79,20.61240791919192,0.17749158141367574,[0.12474076 0.2302424 ],1.1942180042327821,[1.13285473 1.25890513]
80,20.837596023232326,0.19106474318554045,[0.13597429 0.2461552 ],1.210537823619179,[1.14565244 1.27909807]
81,21.062784127272728,0.1887165938578441,[0.13018635 0.24724684],1.207698634766755,[1.13904062 1.28049515]
82,21.287972231313134,0.16144781975735287,[0.10112244 0.2217732 ],1.1752111337563071,[1.10641211 1.24828823]
83,21.513160335353536,0.10966511561735404,[0.04838424 0.17094599],1.115904308953323,[1.04957386 1.18642667]
84,21.738348439393942,0.04393147603410278,[-0.02058472  0.10844767],1.0449107510065132,[0.9796257  1.11454658]
85,21.963536543434344,-0.02468506056257053,[-0.09542892  0.0460588 ],0.975617123957383,[0.90898297 1.04713598]
86,22.18872464747475,-0.08511645574284353,[-0.16249378 -0.00773913],0.918405324599229,[0.85002138 0.99229074]
87,22.413912751515152,-0.12629467107688785,[-0.20670214 -0.0458872 ],0.8813550986591233,[0.81326185 0.9551497 ]
88,22.639100855555558,-0.137969951246204,[-0.21447218 -0.06146772],0.871124867569192,[0.80696726 0.9403833 ]
89,22.86428895959596,-0.12011523933584115,[-0.18735969 -0.05287079],0.8868182344840582,[0.82914545 0.94850256]
